iin_start,country,bank_name,bank_url,bank_city
45713590,DK,Danske Bank,www.danskebank.dk,Aabenraa
45713591,DK,Danske Bank,www.danskebank.dk,Odense M
45713596,DK,Danske Bank,www.danskebank.dk,Kerteminde
45713597,DK,Danske Bank,www.danskebank.dk,Aarup
45713600,DK,Danske Bank,www.danskebank.dk,Kerteminde
45713603,DK,Danske Bank,www.danskebank.dk,Lyngby
45713604,DK,Danske Bank,www.danskebank.dk,
45713606,DK,Danske Bank,www.danskebank.dk,
45713609,DK,Danske Bank,www.danskebank.dk,
45713612,DK,Danske Bank,www.danskebank.dk,Assens
45713613,DK,Danske Bank,www.danskebank.dk,
45713616,DK,Danske Bank,www.danskebank.dk,København K
45713618,DK,Danske Bank,www.danskebank.dk,Vejle
45713619,DK,Danske Bank,www.danskebank.dk,Odense C
45713627,DK,Danske Bank,www.danskebank.dk,Aarhus C
45713628,DK,Danske Bank,www.danskebank.dk,
45713631,DK,Danske Bank,www.danskebank.dk,Aarhus C
45713632,DK,Danske Bank,www.danskebank.dk,
45713633,DK,Danske Bank,www.danskebank.dk,Aarhus N
45713635,DK,Danske Bank,www.danskebank.dk,Aarhus N
45713636,DK,Danske Bank,www.danskebank.dk,Aarhus C
45713638,DK,Danske Bank,www.danskebank.dk,
45713639,DK,Danske Bank,www.danskebank.dk,Egå
45713640,DK,Danske Bank,www.danskebank.dk,
45713642,DK,Danske Bank,www.danskebank.dk,
45713643,DK,Danske Bank,www.danskebank.dk,Brabrand
45713645,DK,Danske Bank,www.danskebank.dk,Brabrand
45713647,DK,Danske Bank,www.danskebank.dk,Hammel
45713648,DK,Danske Bank,www.danskebank.dk,Hinnerup
45713649,DK,Danske Bank,www.danskebank.dk,Højbjerg
45713651,DK,Danske Bank,www.danskebank.dk,Ebeltoft
45713652,DK,Danske Bank,www.danskebank.dk,Egå
45713654,DK,Danske Bank,www.danskebank.dk,Bagsværd
45713655,DK,Danske Bank,www.danskebank.dk,
45713656,DK,Danske Bank,www.danskebank.dk,Viby J
45713657,DK,Danske Bank,www.danskebank.dk,Risskov
45713661,DK,Danske Bank,www.danskebank.dk,Viby J
45713667,DK,Danske Bank,www.danskebank.dk,København K
45713668,DK,Danske Bank,www.danskebank.dk,Bagsværd
45713671,DK,Danske Bank,www.danskebank.dk,
45713673,DK,Danske Bank,www.danskebank.dk,Bagsværd
45713675,DK,Danske Bank,www.danskebank.dk,Skanderborg
45713678,DK,Danske Bank,www.danskebank.dk,Viby J
45713679,DK,Danske Bank,www.danskebank.dk,Ry
45713683,DK,Danske Bank,www.danskebank.dk,Bagsværd
45713684,DK,Danske Bank,www.danskebank.dk,Lyngby
45713685,DK,Danske Bank,www.danskebank.dk,
45713688,DK,Danske Bank,www.danskebank.dk,
45713695,DK,Danske Bank,www.danskebank.dk,Bagsværd
45713696,DK,Danske Bank,www.danskebank.dk,Aalborg
45713697,DK,Danske Bank,www.danskebank.dk,Aalborg
457137,DK,DANSKE,,
45713701,DK,Danske Bank,www.danskebank.dk,Aalborg
45713703,DK,Danske Bank,www.danskebank.dk,København K
45713705,DK,Danske Bank,www.danskebank.dk,Brønderslev
45713706,DK,Danske Bank,www.danskebank.dk,
45713708,DK,Danske Bank,www.danskebank.dk,Hobro
45713710,DK,Danske Bank,www.danskebank.dk,Aars
45713711,DK,Danske Bank,www.danskebank.dk,Støvring
45713714,DK,Danske Bank,www.danskebank.dk,Aabybro
45713724,DK,Danske Bank,www.danskebank.dk,Nibe
45713730,DK,Danske Bank,www.danskebank.dk,
45713733,DK,Danske Bank,www.danskebank.dk,Kolding
45713734,DK,Danske Bank,www.danskebank.dk,Varde
45713735,DK,Danske Bank,www.danskebank.dk,Lyngby
45713737,DK,Danske Bank,www.danskebank.dk,Vejen
45713740,DK,Danske Bank,www.danskebank.dk,Skive
45713741,DK,Danske Bank,www.danskebank.dk,Lyngby
45713742,DK,Danske Bank,www.danskebank.dk,Hillerød
45713743,DK,Danske Bank,www.danskebank.dk,Bagsværd
45713747,DK,Danske Bank,www.danskebank.dk,Bagsværd
45713748,DK,Danske Bank,www.danskebank.dk,
45713750,DK,Danske Bank,www.danskebank.dk,
45713767,DK,Danske Bank,www.danskebank.dk,Rødovre
45713775,DK,Danske Bank,www.danskebank.dk,Lyngby
45713776,DK,Danske Bank,www.danskebank.dk,
45713783,DK,Danske Bank,www.danskebank.dk,
45713786,DK,Danske Bank,www.danskebank.dk,Lyngby
45713809,DK,Danske Bank,www.danskebank.dk,København K
45713824,DK,Danske Bank,www.danskebank.dk,Lyngby
45713825,DK,Danske Bank,www.danskebank.dk,
45713827,DK,Danske Bank,www.danskebank.dk,
45713837,DK,Danske Bank,www.danskebank.dk,Lyngby
45713838,DK,Danske Bank,www.danskebank.dk,
45713840,DK,Danske Bank,www.danskebank.dk,
45713845,DK,Danske Bank,www.danskebank.dk,Vejen
45713846,DK,Danske Bank,www.danskebank.dk,Brabrand
45713858,DK,Danske Bank,www.danskebank.dk,
45713860,DK,Danske Bank,www.danskebank.dk,
45713861,DK,Danske Bank,www.danskebank.dk,Lyngby
45713862,DK,Danske Bank,www.danskebank.dk,
45713864,DK,Danske Bank,www.danskebank.dk,Lyngby
45713868,DK,Danske Bank,www.danskebank.dk,Lyngby
45713873,DK,Danske Bank,www.danskebank.dk,
45713880,DK,Danske Bank,www.danskebank.dk,København K
45713881,DK,Danske Bank,www.danskebank.dk,
45713882,DK,Danske Bank,www.danskebank.dk,Lyngby
45713886,DK,Danske Bank,www.danskebank.dk,
45713896,DK,Danske Bank,www.danskebank.dk,
45713900,DK,Unknown,,
45713901,DK,Danske Bank,www.danskebank.dk,
45713903,DK,Danske Bank,www.danskebank.dk,
45713913,DK,Danske Bank,www.danskebank.dk,Lyngby
45713914,DK,Danske Bank,www.danskebank.dk,Nyborg
45713920,DK,Danske Bank,www.danskebank.dk,
45713921,DK,Danske Bank,www.danskebank.dk,Lyngby
45713922,DK,Danske Bank,www.danskebank.dk,Aalborg
45713924,DK,Danske Bank,www.danskebank.dk,
45713928,DK,Danske Bank,www.danskebank.dk,Lyngby
45713930,DK,Danske Bank,www.danskebank.dk,
45713931,DK,Danske Bank,www.danskebank.dk,Lyngby
45713936,DK,Danske Bank,www.danskebank.dk,
45713939,DK,Danske Bank,www.danskebank.dk,
45713943,DK,Danske Bank,www.danskebank.dk,
45713945,DK,Danske Bank,www.danskebank.dk,Lyngby
45713947,DK,Danske Bank,www.danskebank.dk,
45713950,DK,Danske Bank,www.danskebank.dk,Lyngby
45713952,DK,Danske Bank,www.danskebank.dk,
45713954,DK,Danske Bank,www.danskebank.dk,København S
45713956,DK,Danske Bank,www.danskebank.dk,
45713958,DK,Danske Bank,www.danskebank.dk,
45713970,DK,Danske Bank,www.danskebank.dk,
45713981,DK,Danske Bank,www.danskebank.dk,
45713985,DK,Danske Bank,www.danskebank.dk,
45713991,DK,Danske Bank,www.danskebank.dk,
45713993,DK,Danske Bank,www.danskebank.dk,Lyngby
45713996,DK,Danske Bank,www.danskebank.dk,
45713999,DK,Danske Bank,www.danskebank.dk,
45714001,DK,Danske Bank,www.danskebank.dk,København K
45714002,DK,Danske Bank,www.danskebank.dk,
45714014,DK,Danske Bank,www.danskebank.dk,Odense C
45714015,DK,Danske Bank,www.danskebank.dk,
45714020,DK,Danske Bank,www.danskebank.dk,
45714023,DK,Danske Bank,www.danskebank.dk,
45714024,DK,Danske Bank,www.danskebank.dk,Helsingør
45714025,DK,Danske Bank,www.danskebank.dk,Hillerød
45714027,DK,Danske Bank,www.danskebank.dk,København K
45714028,DK,Danske Bank,www.danskebank.dk,Lyngby
45714029,DK,Danske Bank,www.danskebank.dk,Nykøbing F.
45714030,DK,Danske Bank,www.danskebank.dk,Næstved
45714031,DK,Danske Bank,www.danskebank.dk,Roskilde
45714032,DK,Danske Bank,www.danskebank.dk,Ringsted
45714033,DK,Danske Bank,www.danskebank.dk,Glostrup
45714037,DK,Danske Bank,www.danskebank.dk,Esbjerg
45714038,DK,Danske Bank,www.danskebank.dk,Thisted
45714039,DK,Danske Bank,www.danskebank.dk,Odense C
45714040,DK,Danske Bank,www.danskebank.dk,
45714041,DK,Danske Bank,www.danskebank.dk,Fredericia
45714045,DK,Danske Bank,www.danskebank.dk,Hjørring
45714046,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714047,DK,Danske Bank,www.danskebank.dk,Aalborg
45714048,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714049,DK,Danske Bank,www.danskebank.dk,Herning
45714050,DK,Danske Bank,www.danskebank.dk,Randers C
45714051,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714052,DK,Danske Bank,www.danskebank.dk,Frederikshavn
45714053,DK,Danske Bank,www.danskebank.dk,Silkeborg
45714054,DK,Danske Bank,www.danskebank.dk,Vejle
45714057,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714061,DK,Danske Bank,www.danskebank.dk,
45714064,DK,Danske Bank,www.danskebank.dk,
45714065,DK,Danske Bank,www.danskebank.dk,Rødovre
45714066,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714067,DK,Danske Bank,www.danskebank.dk,Esbjerg
45714070,DK,Danske Bank,www.danskebank.dk,Hvidovre
45714072,DK,Danske Bank,www.danskebank.dk,Lyngby
45714076,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714083,DK,Danske Bank,www.danskebank.dk,Frederiksberg
45714085,DK,Danske Bank,www.danskebank.dk,Kastrup
45714089,DK,Danske Bank,www.danskebank.dk,Børkop
45714090,DK,Danske Bank,www.danskebank.dk,
45714092,DK,Danske Bank,www.danskebank.dk,Odense C
45714095,DK,Danske Bank,www.danskebank.dk,
45714099,DK,Danske Bank,www.danskebank.dk,Frederiksberg
45714120,DK,Danske Bank,www.danskebank.dk,Hellerup
45714130,DK,Danske Bank,www.danskebank.dk,Birkerød
45714133,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714160,DK,Danske Bank,www.danskebank.dk,København NV
45714180,DK,Danske Bank,www.danskebank.dk,København K
45714183,DK,Danske Bank,www.danskebank.dk,København K
45714188,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714189,DK,Danske Bank,www.danskebank.dk,København K
45714190,DK,Danske Bank,www.danskebank.dk,Gentofte
457142,DK,DANSKE,,
45714200,DK,Danske Bank,www.danskebank.dk,Vanløse
45714201,DK,Danske Bank,www.danskebank.dk,Charlottenlund
45714205,DK,Danske Bank,www.danskebank.dk,Gentofte
45714230,DK,Danske Bank,www.danskebank.dk,
45714236,DK,Unknown,,
45714250,DK,Danske Bank,www.danskebank.dk,Frederiksberg
45714260,DK,Danske Bank,www.danskebank.dk,Lyngby
45714263,DK,Danske Bank,www.danskebank.dk,Lyngby
45714278,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714279,DK,Danske Bank,www.danskebank.dk,København K
45714280,DK,Danske Bank,www.danskebank.dk,København N
45714282,DK,Danske Bank,www.danskebank.dk,København K
45714284,DK,Danske Bank,www.danskebank.dk,
45714287,DK,Danske Bank,www.danskebank.dk,
45714300,DK,Danske Bank,www.danskebank.dk,Charlottenlund
45714309,DK,Danske Bank,www.danskebank.dk,
45714310,DK,Danske Bank,www.danskebank.dk,København K
45714312,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714314,DK,Danske Bank,www.danskebank.dk,Helsingør
45714315,DK,Danske Bank,www.danskebank.dk,Svendborg
45714316,DK,Danske Bank,www.danskebank.dk,
45714317,DK,Danske Bank,www.danskebank.dk,Roskilde
45714319,DK,Danske Bank,www.danskebank.dk,Odense N
45714330,DK,Danske Bank,www.danskebank.dk,København Ø
45714336,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714343,DK,Danske Bank,www.danskebank.dk,
45714348,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714356,DK,Danske Bank,www.danskebank.dk,Hillerød
45714363,DK,Danske Bank,www.danskebank.dk,Frederikssund
45714366,DK,Danske Bank,www.danskebank.dk,
45714368,DK,Danske Bank,www.danskebank.dk,
45714380,DK,Danske Bank,www.danskebank.dk,Vanløse
45714383,DK,Danske Bank,www.danskebank.dk,Næstved
45714386,DK,Danske Bank,www.danskebank.dk,Nykøbing F.
45714387,DK,Danske Bank,www.danskebank.dk,
45714394,DK,Danske Bank,www.danskebank.dk,
45714396,DK,Danske Bank,www.danskebank.dk,Lyngby
45714398,DK,Danske Bank,www.danskebank.dk,Holbæk
45714400,DK,Danske Bank,www.danskebank.dk,København V
45714401,DK,Danske Bank,www.danskebank.dk,
45714403,DK,Danske Bank,www.danskebank.dk,Kalundborg
45714406,DK,Danske Bank,www.danskebank.dk,Slagelse
45714420,DK,Danske Bank,www.danskebank.dk,Herlev
45714424,DK,Danske Bank,www.danskebank.dk,Køge
45714425,DK,Danske Bank,www.danskebank.dk,
45714426,DK,Danske Bank,www.danskebank.dk,Ringsted
45714434,DK,Danske Bank,www.danskebank.dk,Glostrup
45714440,DK,Danske Bank,www.danskebank.dk,Glostrup
45714444,DK,Danske Bank,www.danskebank.dk,Ballerup
45714447,DK,Danske Bank,www.danskebank.dk,
45714450,DK,Danske Bank,www.danskebank.dk,
45714451,DK,Danske Bank,www.danskebank.dk,Rønne
45714453,DK,Danske Bank,www.danskebank.dk,København K
45714460,DK,Danske Bank,www.danskebank.dk,Vanløse
45714467,DK,Danske Bank,www.danskebank.dk,Lyngby
45714480,DK,Danske Bank,www.danskebank.dk,Stenløse
45714485,DK,Danske Bank,www.danskebank.dk,Stenløse
45714490,DK,Danske Bank,www.danskebank.dk,Virum
45714496,DK,Danske Bank,www.danskebank.dk,Vejle
45714498,DK,Danske Bank,www.danskebank.dk,
45714511,DK,Danske Bank,www.danskebank.dk,Greve
45714515,DK,Danske Bank,www.danskebank.dk,Brøndby
45714530,DK,Danske Bank,www.danskebank.dk,Frederiksberg C
45714540,DK,Danske Bank,www.danskebank.dk,Valby
45714560,DK,Danske Bank,www.danskebank.dk,København Ø
45714571,DK,Unknown,,
45714580,DK,Danske Bank,www.danskebank.dk,
45714582,DK,Danske Bank,www.danskebank.dk,
45714584,DK,Danske Bank,www.danskebank.dk,Lyngby
45714585,DK,Danske Bank,www.danskebank.dk,Dragør
45714587,DK,Danske Bank,www.danskebank.dk,Lyngby
45714592,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714595,DK,Danske Bank,www.danskebank.dk,Odense N
45714596,DK,Danske Bank,www.danskebank.dk,
45714605,DK,Danske Bank,www.danskebank.dk,Odense N
45714606,DK,Danske Bank,www.danskebank.dk,
45714610,DK,Danske Bank,www.danskebank.dk,Sønderborg
45714611,DK,Danske Bank,www.danskebank.dk,
45714619,DK,Danske Bank,www.danskebank.dk,Støvring
45714620,DK,Danske Bank,www.danskebank.dk,Aarhus C
45714625,DK,Danske Bank,www.danskebank.dk,Risskov
45714629,DK,Danske Bank,www.danskebank.dk,Højbjerg
45714630,DK,Danske Bank,www.danskebank.dk,
45714633,DK,Danske Bank,www.danskebank.dk,Odder
45714634,DK,Danske Bank,www.danskebank.dk,
45714640,DK,Danske Bank,www.danskebank.dk,
45714644,DK,Danske Bank,www.danskebank.dk,Esbjerg N
45714649,DK,Danske Bank,www.danskebank.dk,Vanløse
45714650,DK,Danske Bank,www.danskebank.dk,Sønderborg
45714652,DK,Danske Bank,www.danskebank.dk,Padborg
45714657,DK,Danske Bank,www.danskebank.dk,Billund
45714660,DK,Danske Bank,www.danskebank.dk,
45714662,DK,Danske Bank,www.danskebank.dk,Aalborg
45714663,DK,Danske Bank,www.danskebank.dk,Thisted
45714665,DK,Danske Bank,www.danskebank.dk,Herning
45714669,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714671,DK,Danske Bank,www.danskebank.dk,Vojens
45714672,DK,Danske Bank,www.danskebank.dk,Støvring
45714676,DK,Danske Bank,www.danskebank.dk,Lyngby
45714681,DK,Danske Bank,www.danskebank.dk,Randers C
45714690,DK,Danske Bank,www.danskebank.dk,Kalundborg
45714691,DK,Danske Bank,www.danskebank.dk,Holbæk
45714692,DK,Danske Bank,www.danskebank.dk,Ringe
45714695,DK,Danske Bank,www.danskebank.dk,Aarhus C
45714701,DK,Danske Bank,www.danskebank.dk,
45714703,DK,Danske Bank,www.danskebank.dk,Odense M
45714710,DK,Danske Bank,www.danskebank.dk,Randers C
45714713,DK,Danske Bank,www.danskebank.dk,
45714716,DK,Danske Bank,www.danskebank.dk,Silkeborg
45714720,DK,Danske Bank,www.danskebank.dk,Rønne
45714727,DK,Danske Bank,www.danskebank.dk,Horsens
45714728,DK,Danske Bank,www.danskebank.dk,Herning
45714731,DK,Danske Bank,www.danskebank.dk,Sønderborg
45714733,DK,Danske Bank,www.danskebank.dk,Vejle
45714735,DK,Danske Bank,www.danskebank.dk,
45714736,DK,Danske Bank,www.danskebank.dk,Fredericia
45714738,DK,Danske Bank,www.danskebank.dk,
45714745,DK,Danske Bank,www.danskebank.dk,Hjørring
45714747,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714754,DK,Danske Bank,www.danskebank.dk,
45714756,DK,Danske Bank,www.danskebank.dk,
45714759,DK,Danske Bank,www.danskebank.dk,
45714760,DK,Danske Bank,www.danskebank.dk,Varde
45714761,DK,Danske Bank,www.danskebank.dk,Lyngby
45714762,DK,Danske Bank,www.danskebank.dk,
45714768,DK,Unknown,,
45714770,DK,Danske Bank,www.danskebank.dk,Viborg
45714772,DK,Danske Bank,www.danskebank.dk,Viborg
45714779,DK,Danske Bank,www.danskebank.dk,Aarhus C
45714780,DK,Danske Bank,www.danskebank.dk,Frederikshavn
45714782,DK,Danske Bank,www.danskebank.dk,Skagen
45714784,DK,Danske Bank,www.danskebank.dk,Thisted
45714791,DK,Danske Bank,www.danskebank.dk,Hørsholm
45714799,DK,Danske Bank,www.danskebank.dk,
45714808,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714814,DK,Danske Bank,www.danskebank.dk,Lyngby
45714815,DK,Danske Bank,www.danskebank.dk,Aarhus C
45714817,DK,Danske Bank,www.danskebank.dk,
45714818,DK,Danske Bank,www.danskebank.dk,Ringsted
45714820,DK,Danske Bank,www.danskebank.dk,Allerød
45714836,DK,Danske Bank,www.danskebank.dk,
45714841,DK,Danske Bank,www.danskebank.dk,Lyngby
45714842,DK,Danske Bank,www.danskebank.dk,
45714845,DK,Danske Bank,www.danskebank.dk,Helsinge
45714860,DK,Danske Bank,www.danskebank.dk,Tønder
45714865,DK,Danske Bank,www.danskebank.dk,Køge
45714866,DK,Danske Bank,www.danskebank.dk,Solrød Strand
45714868,DK,Danske Bank,www.danskebank.dk,Køge
45714875,DK,Danske Bank,www.danskebank.dk,Maribo
45714880,DK,Danske Bank,www.danskebank.dk,Vordingborg
45714897,DK,Danske Bank,www.danskebank.dk,
45714899,DK,Danske Bank,www.danskebank.dk,
45714900,DK,Danske Bank,www.danskebank.dk,Nykøbing F.
45714904,DK,Danske Bank,www.danskebank.dk,
45714905,DK,Danske Bank,www.danskebank.dk,Næstved
45714907,DK,Danske Bank,www.danskebank.dk,Aalborg
45714908,DK,Danske Bank,www.danskebank.dk,Lyngby
45714912,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714913,DK,Danske Bank,www.danskebank.dk,
45714915,DK,Danske Bank,www.danskebank.dk,
45714917,DK,Danske Bank,www.danskebank.dk,Støvring
45714918,DK,Danske Bank,www.danskebank.dk,
45714920,DK,Danske Bank,www.danskebank.dk,Ebeltoft
45714921,DK,Danske Bank,www.danskebank.dk,Støvring
45714922,DK,Danske Bank,www.danskebank.dk,Bagsværd
45714923,DK,Danske Bank,www.danskebank.dk,Fredericia
45714925,DK,Danske Bank,www.danskebank.dk,Holstebro
45714927,DK,Danske Bank,www.danskebank.dk,
45714929,DK,Danske Bank,www.danskebank.dk,Odense N
45714930,DK,Danske Bank,www.danskebank.dk,
45714932,DK,Danske Bank,www.danskebank.dk,
45714936,DK,Danske Bank,www.danskebank.dk,Holstebro
45714940,DK,Danske Bank,www.danskebank.dk,Brønderslev
45714945,DK,Danske Bank,www.danskebank.dk,Struer
45714951,DK,Danske Bank,www.danskebank.dk,Korsør
45714955,DK,Danske Bank,www.danskebank.dk,Ringsted
45714956,DK,Danske Bank,www.danskebank.dk,
45714957,DK,Nordania Leasing Bank,www.nordania.dk,
45714971,DK,Danske Bank,www.danskebank.dk,Lyngby
45715002,DK,Jyske Bank,www.jyskebank.dk,
45715005,DK,Jyske Bank,www.jyskebank.dk,
45715009,DK,Jyske Bank,www.jyskebank.dk,Holstebro
45715010,DK,Jyske Bank,www.jyskebank.dk,København V
45715011,DK,Jyske Bank,www.jyskebank.dk,
45715013,DK,Jyske Bank,www.jyskebank.dk,København Ø
45715014,DK,Jyske Bank,www.jyskebank.dk,Charlottenlund
45715015,DK,Jyske Bank,www.jyskebank.dk,København S
45715016,DK,Jyske Bank,www.jyskebank.dk,
45715023,DK,Jyske Bank,www.jyskebank.dk,Farum
45715024,DK,Jyske Bank,www.jyskebank.dk,København N
45715025,DK,Jyske Bank,www.jyskebank.dk,
45715029,DK,Jyske Bank,www.jyskebank.dk,Hjørring
45715030,DK,Jyske Bank,www.jyskebank.dk,
45715033,DK,Jyske Bank,www.jyskebank.dk,Aalborg
45715034,DK,Jyske Bank,www.jyskebank.dk,
45715042,DK,Jyske Bank,www.jyskebank.dk,Charlottenlund
45715043,DK,Jyske Bank,www.jyskebank.dk,
45715046,DK,Jyske Bank,www.jyskebank.dk,Silkeborg
45715047,DK,Jyske Bank,www.jyskebank.dk,Brønshøj
45715050,DK,Jyske Bank,www.jyskebank.dk,
45715051,DK,Jyske Bank,www.jyskebank.dk,Odense C
45715052,DK,Jyske Bank,www.jyskebank.dk,
45715053,DK,Jyske Bank,www.jyskebank.dk,Odense SV
45715054,DK,Jyske Bank,www.jyskebank.dk,Svendborg
45715055,DK,Jyske Bank,www.jyskebank.dk,
45715057,DK,Jyske Bank,www.jyskebank.dk,Silkeborg
45715058,DK,Jyske Bank,www.jyskebank.dk,
45715059,DK,Jyske Bank,www.jyskebank.dk,Aalborg
45715060,DK,Jyske Bank,www.jyskebank.dk,Odense C
45715061,DK,Jyske Bank,www.jyskebank.dk,Aarhus C
45715062,DK,Jyske Bank,www.jyskebank.dk,Greve
45715063,DK,Jyske Bank,www.jyskebank.dk,Allerød
45715064,DK,Jyske Bank,www.jyskebank.dk,
45715065,DK,Jyske Bank,www.jyskebank.dk,Roskilde
45715066,DK,Jyske Bank,www.jyskebank.dk,
45715067,DK,Jyske Bank,www.jyskebank.dk,Nykøbing F
45715068,DK,Jyske Bank,www.jyskebank.dk,
45715071,DK,Jyske Bank,www.jyskebank.dk,
45715073,DK,Jyske Bank,www.jyskebank.dk,Aarhus C
45715074,DK,Jyske Bank,www.jyskebank.dk,Aarhus N
45715075,DK,Jyske Bank,www.jyskebank.dk,
45715078,DK,Jyske Bank,www.jyskebank.dk,København V
45715079,DK,Jyske Bank,www.jyskebank.dk,Aalborg
45715081,DK,Jyske Bank,www.jyskebank.dk,
45715084,DK,Jyske Bank,www.jyskebank.dk,
45715087,DK,Jyske Bank,www.jyskebank.dk,
45715090,DK,Jyske Bank,www.jyskebank.dk,
45715093,DK,Jyske Bank,www.jyskebank.dk,Ribe
45715095,DK,Jyske Bank,www.jyskebank.dk,Esbjerg
45715096,DK,Jyske Bank,www.jyskebank.dk,
45715097,DK,Jyske Bank,www.jyskebank.dk,København V
45715098,DK,Jyske Bank,www.jyskebank.dk,
45715100,DK,Citibank International Plc.,www.citibank.dk,
45715130,DK,HSH Nordbank AG Filial (closed),,
45715140,DK,Finansbanken,www.portalbank.dk,
45715170,DK,Unknown,,
45715190,DK,FS Bank,www.fsbank.dk,
45715195,DK,FS Bank,www.fsbank.dk,
45715201,DK,FS Bank,www.fsbank.dk,
45715217,DK,FS Bank,www.fsbank.dk,
45715220,DK,FS Bank,www.fsbank.dk,
45715252,DK,,,
45715290,DK,Dnb Bank Asa,www.dnb.no,
45715292,DK,Sparekassen Sjælland,alm.spks.dk,
45715295,DK,Skandinaviska Enskilda Banken,www.seb.dk,
45715301,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715302,DK,Arbejdernes Landsbank,www.al-bank.dk,
45715303,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715306,DK,Arbejdernes Landsbank,www.al-bank.dk,
45715308,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715310,DK,Arbejdernes Landsbank,www.al-bank.dk,Glostrup
45715311,DK,Arbejdernes Landsbank,www.al-bank.dk,Odense C
45715312,DK,Arbejdernes Landsbank,www.al-bank.dk,Aarhus C
45715321,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715323,DK,Arbejdernes Landsbank,www.al-bank.dk,København NV
45715324,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715325,DK,Arbejdernes Landsbank,www.al-bank.dk,Kastrup
45715326,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715336,DK,Arbejdernes Landsbank,www.al-bank.dk,København V
45715338,DK,Arbejdernes Landsbank,www.al-bank.dk,Frederiksberg
45715339,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715341,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715354,DK,Arbejdernes Landsbank,www.al-bank.dk,Nordborg
45715355,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715361,DK,Arbejdernes Landsbank,www.al-bank.dk,
45715362,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715371,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715377,DK,Arbejdernes Landsbank,www.al-bank.dk,
45715378,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715379,DK,Arbejdernes Landsbank,www.al-bank.dk,
45715380,DK,Arbejdernes Landsbank,www.al-bank.dk,København S
45715400,DK,Sydbank,www.sydbank.dk,
45715420,DK,The Royal Bank of Scotland,markets.rbsbank.dk,
45715426,DK,Alfred Berg Bank A/S,,
45715451,DK,Sammenslutningen af Danske Andelskasser,www.andelskassen.dk,
45715470,DK,Nykredit Bank,www.nykredit.dk,
45715471,DK,Nykredit Bank,www.nykredit.dk,Taastrup
45715472,DK,Nykredit Bank,www.nykredit.dk,Ballerup
45715473,DK,Nykredit Bank,www.nykredit.dk,Taastrup
45715474,DK,Nykredit Bank,www.nykredit.dk,Charlottenlund
45715475,DK,Nykredit Bank,www.nykredit.dk,Rødovre
45715476,DK,Nykredit Bank,www.nykredit.dk,Frederiksberg
45715478,DK,Nykredit Bank,www.nykredit.dk,Hellerup
45715479,DK,Nykredit Bank,www.nykredit.dk,
45715490,DK,Nykredit Bank,www.nykredit.dk,Hørsholm
45715491,DK,Nykredit Bank,www.nykredit.dk,Birkerød
45715492,DK,Nykredit Bank,www.nykredit.dk,Hillerød
45715493,DK,Nykredit Bank,www.nykredit.dk,København Ø
45715494,DK,Nykredit Bank,www.nykredit.dk,Helsingør
45715495,DK,Nykredit Bank,www.nykredit.dk,Århus C
45715496,DK,Nykredit Bank,www.nykredit.dk,
45715499,DK,Nykredit Bank,www.nykredit.dk,
45715501,DK,Nordea,www.nordea.dk,København V
45715502,DK,Nordea,www.nordea.dk,
45715503,DK,Nordea,www.nordea.dk,Farum
45715504,DK,Nordea,www.nordea.dk,Hørsholm
45715505,DK,Nordea,www.nordea.dk,Herlev
45715506,DK,Nordea,www.nordea.dk,Ballerup
45715507,DK,Nordea,www.nordea.dk,Kgs. Lyngby
45715508,DK,Nordea,www.nordea.dk,København V
45715509,DK,Nordea,www.nordea.dk,Ballerup
45715510,DK,Nordea,www.nordea.dk,Glostrup
45715512,DK,Nordea,www.nordea.dk,Glostrup
45715513,DK,Nordea,www.nordea.dk,Vallensbæk Strand
45715514,DK,Nordea,www.nordea.dk,Glostrup
